date,ticker,open,high,low,close,volume
1994-01-04,TSE_001,1.0,1.0,0.977273,0.977273,0.0
1994-01-05,TSE_001,0.977273,0.98863868499,0.977273,0.98863868499,0.0
1994-01-06,TSE_001,0.98863868499,0.98863868499,0.98863868499,0.98863868499,0.0
1994-01-07,TSE_001,0.98863868499,0.98863868499,0.9829569784673625,0.9829569784673625,0.0
1994-01-10,TSE_001,0.9829569784673625,0.9886384698029038,0.9829569784673625,0.9886384698029038,0.0
1994-01-11,TSE_001,0.9886384698029038,0.9886384698029038,0.9829567645169466,0.9829567645169466,0.0
1994-01-12,TSE_001,0.9829567645169466,0.9943197447147625,0.9829567645169466,0.9943197447147625,0.0
1994-01-13,TSE_001,0.9943197447147625,1.0056848193968522,0.9943197447147625,1.0056848193968522,0.0
1994-01-14,TSE_001,1.0056848193968522,1.0113669386264443,1.0056848193968522,1.0113669386264443,0.0
1994-01-17,TSE_001,1.0113669386264443,1.0227347030166054,1.0113669386264443,1.0227347030166054,0.0
1994-01-18,TSE_001,1.0227347030166054,1.0340972855671198,1.0227347030166054,1.0340972855671198,0.0
1994-01-19,TSE_001,1.0340972855671198,1.0795562022406504,1.0340972855671198,1.0795562022406504,0.0
1994-01-20,TSE_001,1.0795562022406504,1.0795562022406504,1.0681927936558653,1.0681927936558653,0.0
1994-01-21,TSE_001,1.0681927936558653,1.0681927936558653,1.0568293587169542,1.0568293587169542,0.0
1994-01-24,TSE_001,1.0568293587169542,1.0568293587169542,1.0454652726226707,1.0454652726226707,0.0
1994-01-25,TSE_001,1.0454652726226707,1.0454652726226707,1.0341010651092624,1.0341010651092624,0.0
1994-01-26,TSE_001,1.0341010651092624,1.0341010651092624,1.0341010651092624,1.0341010651092624,0.0
1994-01-27,TSE_001,1.0341010651092624,1.0681953772259147,1.0341010651092624,1.0681953772259147,0.0
1994-01-28,TSE_001,1.0681953772259147,1.0852437754464404,1.0681953772259147,1.0852437754464404,0.0
1994-01-31,TSE_001,1.0852437754464404,1.0852437754464404,1.0852437754464404,1.0852437754464404,0.0
1994-02-01,TSE_001,1.0852437754464404,1.0852437754464404,1.0852437754464404,1.0852437754464404,0.0
1994-02-02,TSE_001,1.0852437754464404,1.0909304528297796,1.0852437754464404,1.0909304528297796,0.0
1994-02-03,TSE_001,1.0909304528297796,1.113654534162224,1.0909304528297796,1.113654534162224,0.0
1994-02-04,TSE_001,1.113654534162224,1.113654534162224,1.07956334156245,1.07956334156245,0.0
1994-02-07,TSE_001,1.07956334156245,1.07956334156245,1.07956334156245,1.07956334156245,0.0
1994-02-08,TSE_001,1.07956334156245,1.07956334156245,1.0568352945325357,1.0568352945325357,0.0
1994-02-09,TSE_001,1.0568352945325357,1.0738820478333455,1.0568352945325357,1.0738820478333455,0.0
1994-02-10,TSE_001,1.0738820478333455,1.0738820478333455,1.0682001379182593,1.0682001379182593,0.0
1994-02-11,TSE_001,1.0682001379182593,1.0682001379182593,1.0625183813846721,1.0625183813846721,0.0
1994-02-14,TSE_001,1.0625183813846721,1.0682028547250801,1.0625183813846721,1.0682028547250801,0.0
1994-02-15,TSE_001,1.0682028547250801,1.0738856939122177,1.0682028547250801,1.0738856939122177,0.0
1994-02-16,TSE_001,1.0738856939122177,1.0909282598746046,1.0738856939122177,1.0909282598746046,0.0
1994-02-17,TSE_001,1.0909282598746046,1.0966119961085512,1.0909282598746046,1.0966119961085512,0.0
1994-02-18,TSE_001,1.0966119961085512,1.0966119961085512,1.0852478059928783,1.0852478059928783,0.0
1994-02-21,TSE_001,1.0852478059928783,1.0852478059928783,1.0795654484806996,1.0795654484806996,0.0
1994-02-22,TSE_001,1.0795654484806996,1.0966117869122098,1.0795654484806996,1.0966117869122098,0.0
1994-02-23,TSE_001,1.0966117869122098,1.102292235968415,1.0966117869122098,1.102292235968415,0.0
1994-02-24,TSE_001,1.102292235968415,1.102292235968415,1.102292235968415,1.102292235968415,0.0
1994-02-25,TSE_001,1.102292235968415,1.102292235968415,1.0909287053078167,1.0909287053078167,0.0
1994-02-28,TSE_001,1.0909287053078167,1.1079690116847247,1.0909287053078167,1.1079690116847247,0.0
1994-03-01,TSE_001,1.1079690116847247,1.1079690116847247,1.0966056815008862,1.0966056815008862,0.0
1994-03-02,TSE_001,1.0966056815008862,1.0966056815008862,1.0952415040330992,1.0952415040330992,0.0
1994-03-03,TSE_001,1.0952415040330992,1.0952415040330992,1.0895068195179818,1.0895068195179818,0.0
1994-03-04,TSE_001,1.0895068195179818,1.1067101321981707,1.0895068195179818,1.1067101321981707,0.0
1994-03-07,TSE_001,1.1067101321981707,1.1067101321981707,1.1067101321981707,1.1067101321981707,0.0
1994-03-08,TSE_001,1.1067101321981707,1.1067101321981707,1.1067101321981707,1.1067101321981707,0.0
1994-03-09,TSE_001,1.1067101321981707,1.112442890682957,1.1067101321981707,1.112442890682957,0.0
1994-03-10,TSE_001,1.112442890682957,1.112442890682957,1.1067082475814864,1.1067082475814864,0.0
1994-03-11,TSE_001,1.1067082475814864,1.1067082475814864,1.1067082475814864,1.1067082475814864,0.0
1994-03-14,TSE_001,1.1067082475814864,1.1124409963039585,1.1067082475814864,1.1124409963039585,0.0
1994-03-15,TSE_001,1.1124409963039585,1.1124409963039585,1.1124409963039585,1.1124409963039585,0.0
1994-03-16,TSE_001,1.1124409963039585,1.1124409963039585,1.1009728420730611,1.1009728420730611,0.0
1994-03-17,TSE_001,1.1009728420730611,1.1009728420730611,1.0952389755115446,1.0952389755115446,0.0
1994-03-18,TSE_001,1.0952389755115446,1.0952389755115446,1.0952389755115446,1.0952389755115446,0.0
1994-03-21,TSE_001,1.0952389755115446,1.0952389755115446,1.0895043042357662,1.0895043042357662,0.0
1994-03-22,TSE_001,1.0895043042357662,1.0895043042357662,1.0780361819293804,1.0780361819293804,0.0
1994-03-23,TSE_001,1.0780361819293804,1.0780361819293804,1.0665680330260157,1.0665680330260157,0.0
1994-03-24,TSE_001,1.0665680330260157,1.0665680330260157,1.049365357221339,1.049365357221339,0.0
1994-03-25,TSE_001,1.049365357221339,1.049365357221339,1.049365357221339,1.049365357221339,0.0
1994-03-28,TSE_001,1.049365357221339,1.0723044839301976,1.049365357221339,1.0723044839301976,0.0
1994-03-29,TSE_001,1.0723044839301976,1.0723044839301976,1.0665697995501389,1.0665697995501389,0.0
